dept,division,code,name,prof,time,category,credit,l_time,note00,note01,note02,note03,note04,count,avg_score_overall,avg_score_difficulty,avg_score_grade,avg_score_study,avg_score_achievement,avg_score_attendance
전공기반,전공,ENG2021,의미와영어사용,이한정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3001,중세르네상스영시,션노르만딘,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3002,18.19세기영미시,손혜숙,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3019,언어습득과영어교육,이혜문,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3023,18세기영소설,김일영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3037,동시대영미문학,김연정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3038,번역의이해,김원중,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ENG3043,드라마특강,김유,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3012,프랑스문학과영상예술,앙트완코폴라,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2001,프랑스어문법,노윤채,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2002,프랑스어작문1,김영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2009,프랑스문학사1,박희태,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2013,프랑스문학산책,이지순,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2014,프랑스지역연구입문,앙트완코폴라,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2015,프랑스어읽기1,정광흠,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FRE2016,프랑스어회화1a,마리께소,,,3,4,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3014,테마프랑스문학,강희석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3017,프랑스연극의이해,강희석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3024,프랑스문학토픽,정지용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3027,프랑스대중문화의이해,앙트완코폴라,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3030,프랑스어권사회와문화,정지용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FRE3035,프랑스어회화2a,마리께소,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2007,중급중어강독1,변형우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2012,중급중회화1,김호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2017,기초중국고문,변형우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2018,중국고대문학사,남종진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2025,초급중어강독,김윤자,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2001,사서강독1,안대회,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI2023,중국전통문화의이해,장수연,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI3032,중국어학의이해,전광진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI3035,시사문강독,김윤자,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI3038,중국명시감상,김경동,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI3042,중국현대문학명저감상,강소영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI3045,현대응용문강독,이정심,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CHI3011,고급중회화1,이안동,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2012,중급중회화1,황경성,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2002,유럽속의독일,나연숙,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2006,도이치1a,프랑크그뤼네르트,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2016,전공기반독문법,박희경,,,3,4,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2016,전공기반독문법,홍문표,,,3,4,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2017,독어학개론Ⅰ,홍문표,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2018,독작문I,이숙경,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2018,독작문I,이혜정,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2020,독문법연습I,박미리,,,3,4,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER2020,독문법연습I,조일,,,3,4,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER3001,문학과젠더,홍이정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER3008,도이치2a,프랑크그뤼네르트,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER3023,독문학사,이정준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GER2010,서사문학비평,이성주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GER2023,독일드라마연습,안상원,,,2,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GER3012,독일공연ㆍ영상문화,안상원,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GER3013,독어번역의이론과실제,오민정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,GER4006,독문학연습,이성주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2001,초급러시아어1,권경준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2001,초급러시아어1,안혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2003,초급러시아어회화1,포포바에카테리나,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2008,중급러시아어회화1,포포바에카테리나,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2016,초급러시아어연습1,이규영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2016,초급러시아어연습1,서선정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,RUS2018,중급러시아어연습1,신혜조,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS2006,중급러시아어1,이형구,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS2015,러시아어학의이해1,권경준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS2021,러시아역사의이해,조준래,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS2023,러시아어발달사,안혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS3011,러시아문학작품연구,김상현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS3012,러시아문학사상세미나,이형구,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS3022,러시아지역강독1,신혜조,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,RUS3027,실용러시아어회화1,포포바에카테리나,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,RUS4009,러시아작가세미나1,오종우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2003,초급한문1,김영진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2006,한문학의이해,김용태,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2007,한문문법,배기표,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2008,역사산문강독1,김영진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2010,역대한시선독1,신태영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC2012,나려한문학사,원주용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,KLC3022,한자의기원과발달,이승율,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,KLC3019,한문번역연습,김덕수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,KLC3020,나려산문선독,이성민,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,KLC3024,한시와전통예술,김종서,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,KLC3025,한문학과문화콘텐츠,안나미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS2001,한국고대사,김영하,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS2004,한국근대사,임경석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS2006,중국의역사1,하원수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS2009,역사학의이론과실제,정현백,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS2010,서양중세의형성,이상동,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS2013,고고학개론,박성우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,HIS3033,역사유적답사3,하원수,,,1,0,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS2016,한국사사료강독,조성산,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS2017,동양사사료강독,박기수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS3002,고려시대의사회와문화,박재우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS3019,일본의전통사회,구태훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS3020,일본사특강,구태훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS3035,역사학명저의이해,안준범,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,HIS3037,아시아아프리카의역사,유정애,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,HIS4027,서양근대사특강,나혜심,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,JAP3022,일본정치와사회의관계,방광석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHL2003,윤리학,박필배,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHL2007,현대독불철학사,김종규,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHL2008,현대영미철학사,이좌용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHL2017,존재론/형이상학,정은해,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHL2003,윤리학,김종엽,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3003,아리스토텔레스철학,데이빗레비스톤,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3007,논리철학,김남중,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3009,언어철학,이병덕,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3013,철학적인간학,양국현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3024,현상학,김종엽,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3029,철학교육론,조정옥,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3030,Philosophicalwritinganddebate,사이먼랭포드,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHL3041,예술철학특강,조정옥,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DSC2001,데이터사이언스개론,오삼균,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LIS2001,문헌정보학개론,조명대,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LIS2008,정보행위론,이용정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LIS2012,서지학개론,신승운,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LIS2017,정보조직론,김비연,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LIS3042,인터넷프로그래밍실습,토마스베이커,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DSC3002,데이터시각화실습,심원식,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3014,독서지도론,안미경,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3017,디지털도서관구축론,오삼균,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3028,고전자료의이해2,신승운,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3033,정보서비스론,심원식,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3035,의학정보개론및처리론,이용정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3003,장서구성론,서유진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3007,대학도서관경영론,한상우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LIS3040,소셜데이터분석실습,오삼균,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,CCS3005,이미지문화론,김상미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,CCS4004,세계문학과문화콘텐츠,손성준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,JAP2023,일본의현대예술,김영남,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GCC3007,현대일본문화콘텐츠산업,이영재,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,JAP3023,일본의비즈니스와사회,이재성,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GCC3004,세계영화와문화교류,김지미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GCC3013,인문학과문화경영,석성홍,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GCC3014,판타지문화콘텐츠의이해,안상원,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LAW2003,민법총칙1,이진기,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LAW2013,행정법1,이광윤,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,LAW3004,민사소송법,문영화,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,LAW3047,국제금융법,고동원,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW4015,환경법과환경정책,강현호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5019,언론및방송법론,정재황,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5082,형사소송법기초이론,민만기,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5111,국제계약법,오욱환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5124,회사법판례연구,최준선,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5239,형사판례연구,박광민,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5307,민법과판례1,이선희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5348,보전소송,오상현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5373,계약법강독,김천수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5375,일본민법학의동향,권철,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5423,저작권법판례연구,이해완,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5150,법경제학강독,정호열,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5353,부가가치세사례연구,이전오,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5398,기업변동과노동법,김홍영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5363,자본시장과증권규제,한석훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5044,채권담보론,정상현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5418,자본시장법,김연미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5424,재정법세미나,배병호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5236,상법기초이론,정경영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5222,중국법연구,지성우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5346,기업인수합병연구,김성용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,LAW5436,국제상사중재론,손경한,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,COV3017,인터랙션사이언스개론,김장현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,MES2004,나노과학기술,신현정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,MES3002,대체에너지생산,양희준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,MES3007,촉매기술,양정운,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,MES2005,나노기초실험,신현정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2001,논리회로,김문현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE2003,시스템프로그래밍,엄영익,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE2003,시스템프로그래밍,최형기,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE3007,데이터베이스,김응모,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE3007,데이터베이스,이상원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE3008,운영체제론,엄영익,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE3008,운영체제론,윤희용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CSE3039,프로그래밍언어론,정태명,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2006,물리전자,송준태,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2006,물리전자,이재형,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2006,물리전자,이경식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2006,물리전자,노용한,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2006,물리전자,김길호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2006,물리전자,송장근,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2009,전기자기학1,이연호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2010,전기자기학2,신명철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2010,전기자기학2,나완수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2010,전기자기학2,박일한,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2010,전기자기학2,양영구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2010,전기자기학2,이연호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2012,회로이론2,홍병유,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2012,회로이론2,황금철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2012,회로이론2,송봉식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2012,회로이론2,홍광석,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2012,회로이론2,이병국,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2012,회로이론2,권기호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EEE2013,전자회로1,박진홍,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,남성우,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,김인회,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,최인식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,노용한,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,채종서,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,유우종,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,홍광석,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2006,창의적공학설계,전재욱,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ERC2008,기술경영개론,조근태,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2001,논리회로,박형원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2001,논리회로,박종구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2001,논리회로,민형복,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2003,확률및랜덤프로세스,이태진,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2003,확률및랜덤프로세스,안창욱,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2003,확률및랜덤프로세스,김중규,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2003,확률및랜덤프로세스,길이만,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE2003,확률및랜덤프로세스,정민영,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ICE3015,수치해석,미트라게게르치,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,CSE3012,컴퓨터그래픽스,이성길,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,CSE3016,정보이론,원동호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE2014,전자회로2,이강윤,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE2014,전자회로2,박진홍,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE2014,전자회로2,서문교,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3005,광통신공학,이경식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3005,광통신공학,박형원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3005,광통신공학,송봉식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3011,디지털신호처리,박현진,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3011,디지털신호처리,김중규,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3011,디지털신호처리,유재천,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3022,전자재료,이재형,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3022,전자재료,송준태,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3022,전자재료,유우종,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3025,제어설계기법,박종구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3025,제어설계기법,국태용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3032,통신시스템,김동인,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3032,통신시스템,최형진,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3032,통신시스템,윤석호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3033,VLSI설계,김종태,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3040,전기기기,정상용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3040,전기기기,박일한,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3043,배전자동화설계,조란라도예비치,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EEE3043,배전자동화설계,김철환,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ERC2007,공학수치해석,전붕수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ERC2007,공학수치해석,구재민,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ERC2007,공학수치해석,전경수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ICE3014,멀티미디어공학,전병우,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ICE3024,디지털시스템,박종강,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ICE3032,시스템시뮬레이션,이칠기,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ICE3035,웹프로그래밍,나브라티색서나,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SWE2005,팀프로젝트1,이수혁,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SWE3016,팀프로젝트2,이수혁,,,3,3,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2001,기초회로실험,권기호,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2001,기초회로실험,이경식,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2001,기초회로실험,김중규,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2004,전자회로실험,채종서,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2004,전자회로실험,이강윤,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2004,전자회로실험,서문교,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EEE2017,전자전기프로그래밍실습,박종강,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,ICE2005,논리회로설계실험,조준동,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,ICE2005,논리회로설계실험,국태용,,,2,4,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,ECE4202,소프트웨어공학특론,이은석,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,ECE4223,반도체공정기술,이재형,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,ECE4235,전력전자제어,원충연,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,ECE4238,선형시스템,국태용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,ECE4243,이동통신공학,조규섭,,,3,3,,2,,,,0,0,0,0,0,0,0
